DATE, OPEN, HIGH, LOW, CLOSE, VOL, p
20120309,117.62,118.49,116.24,117.29,5000542,0
20120312,117.70,117.87,116.28,116.99,4060603,0
20120313,118.40,124.85,118.40,124.54,11891581,0
20120314,124.52,124.87,119.82,120.37,14838749,0
20120315,121.73,123.55,120.12,123.06,7246662,0
20120316,123.10,123.50,121.06,122.93,7427571,0
20120319,122.93,126.00,122.20,124.30,8021161,0
20120320,123.49,127.86,123.26,126.02,8247670,0
20120321,126.68,127.51,124.51,125.99,4820704,0
20120322,124.79,125.57,124.09,124.74,5029001,0
20120323,125.86,126.80,124.51,126.18,5161023,0
20120326,127.26,128.21,126.44,128.07,4443975,0
20120327,128.59,128.72,126.20,126.33,5447816,0
20120328,126.10,127.24,124.09,126.36,5192885,0
20120329,125.66,126.60,122.89,123.76,5538924,0
20120330,124.69,125.47,122.93,124.37,4654018,0
20120402,124.14,125.54,123.38,124.90,4084918,0
20120403,124.32,124.43,121.70,122.71,5598486,0
20120404,120.82,121.63,119.86,119.96,5635107,0
20120405,119.45,120.59,117.63,118.00,6104426,0
20120409,116.06,117.99,115.67,117.02,4049443,0
20120410,117.28,118.22,114.45,114.56,5771354,0
20120411,116.37,117.02,115.56,115.93,4181239,0
20120412,116.57,120.41,116.00,120.39,5517478,0
20120413,119.99,120.09,114.89,115.09,6377374,0
20120416,117.12,118.41,114.96,117.73,7137585,0
20120417,119.37,119.77,116.24,116.86,12902056,0
20120418,114.76,116.79,114.23,115.33,6642033,0
20120419,115.10,115.48,112.47,113.60,9245345,0
20120420,113.91,114.17,112.32,112.44,5374633,0
20120423,110.52,111.94,110.07,111.75,7049117,0
20120424,111.56,114.25,111.04,114.11,4703324,0
20120425,115.11,115.11,112.72,113.98,5081595,0
20120426,113.43,115.55,113.08,114.56,4589609,0
20120427,114.23,114.99,113.34,114.41,4008397,0
20120430,114.19,115.30,113.61,115.15,4240698,0
20120501,114.84,116.48,114.15,115.33,4309181,0
20120502,114.10,114.47,112.77,113.77,3957172,0
20120503,113.98,114.28,110.81,111.53,4856784,0
20120504,110.78,110.90,108.80,108.99,5500053,0
20120507,108.53,110.86,108.29,110.04,3268158,0
20120508,108.99,110.19,107.77,109.37,4065890,0
20120509,107.30,108.64,106.66,107.29,4780141,0
20120510,108.56,109.36,106.12,106.32,4694006,0
20120511,103.42,103.79,101.59,102.13,10634940,0
20120514,100.86,101.07,99.32,99.77,10077673,0
20120515,100.14,101.77,99.78,99.87,5657125,0
20120516,100.55,102.14,98.20,98.20,5798541,0
20120517,98.57,99.94,97.08,97.08,6377810,0
20120518,97.53,97.90,95.00,95.49,7189795,0
20120521,94.80,97.55,94.00,96.51,5315265,0
20120522,96.88,99.95,96.59,97.53,5839789,0
20120523,96.75,98.51,95.51,98.04,5469611,0
20120524,98.32,98.50,95.84,96.86,5177906,0
20120525,96.54,97.78,96.51,96.70,3096029,0
20120529,97.01,97.88,95.38,97.86,4529717,0
20120530,96.68,96.90,94.41,94.61,5713836,0
20120531,94.90,96.65,93.70,95.70,4834240,0
20120601,94.07,94.20,92.19,92.64,5385426,0
20120604,92.76,93.02,90.55,91.00,5334380,0
20120605,90.96,93.00,90.71,92.21,4684610,0
20120606,93.04,95.07,92.90,94.96,6406692,0
20120607,96.64,97.50,93.29,94.00,6069468,0
20120608,93.63,94.84,92.89,94.54,3370829,0
20120611,96.01,96.76,92.66,92.80,4942070,0
20120612,92.91,94.04,92.52,94.04,3668691,0
20120613,93.32,94.42,92.27,92.72,4694645,0
20120614,92.94,94.29,92.51,93.82,4461313,0
20120615,93.68,95.77,92.75,95.66,6186943,0
20120618,95.24,95.27,93.32,93.63,4085789,0
20120619,94.30,97.47,94.15,96.37,5296865,0
20120620,97.01,97.60,95.37,96.55,4942478,0
20120621,96.80,96.87,93.87,93.90,5579342,0
20120622,95.32,95.32,93.16,93.63,6727615,0
20120625,92.36,92.40,90.66,91.22,4211284,0
20120626,91.49,91.83,90.43,91.03,4251207,0
20120627,91.19,93.79,91.02,93.27,3576941,0
20120628,92.09,93.52,91.33,93.49,4413691,0
20120629,96.01,96.18,94.52,95.86,6246301,0
20120702,96.56,97.30,95.59,97.13,3515880,0
20120703,97.13,98.77,96.63,98.60,2255361,0
20120705,98.21,98.21,95.89,95.92,3736847,0
20120706,94.64,96.00,94.50,95.47,3321375,0
20120709,94.84,95.35,93.67,94.47,4121279,0
20120710,94.86,95.30,93.15,94.25,3668605,0
20120711,93.88,95.47,93.75,95.13,4516597,0
20120712,94.34,94.74,93.23,94.02,3186951,0
20120713,94.92,97.86,94.80,97.43,4592395,0
20120716,97.73,98.15,95.96,97.68,4505288,0
20120717,100.24,100.49,97.18,97.98,9502759,0
20120718,97.35,97.81,96.18,96.51,4443105,0
20120719,96.60,96.64,94.55,95.00,6165656,0
20120720,94.47,95.30,94.10,94.16,5549096,0
20120723,91.94,93.42,91.15,93.16,4762062,0
20120724,93.38,94.60,93.21,94.47,5303677,0
20120725,95.06,96.69,94.85,95.96,4578855,0
20120726,97.44,98.20,96.75,98.06,5077512,0
20120727,98.41,102.05,98.12,101.64,6397887,0
20120730,101.15,102.18,100.35,100.88,3659996,0
20120731,100.26,101.78,100.00,100.90,3663928,0
20120801,101.27,101.76,99.82,100.09,3092795,0
20120802,98.50,99.03,96.72,97.81,3980478,0
20120803,99.35,101.36,99.00,100.98,3283066,0
20120806,101.25,102.85,100.75,102.02,2768650,0
20120807,102.38,104.38,102.33,103.24,3845414,0
20120808,102.50,103.31,102.17,102.50,2351012,0
20120809,102.41,104.00,102.30,103.60,2855080,0
20120810,103.37,103.38,102.12,103.02,3128524,0
20120813,102.55,103.97,102.55,103.61,2008602,0
20120814,104.15,105.63,102.91,103.26,3148241,0
20120815,103.35,104.50,103.05,103.13,2452595,0
20120816,103.26,103.93,102.60,103.49,2417822,0
20120817,103.81,103.95,102.80,103.60,2509645,0
20120820,103.32,105.50,103.14,105.28,3860814,0
20120821,105.69,107.34,104.75,105.32,4459702,0
20120822,104.77,106.35,103.67,104.67,4202380,0
20120823,104.59,104.99,103.65,104.08,3583261,0
20120824,103.56,105.22,102.23,104.96,3527080,0
20120827,105.12,105.85,104.58,105.12,2467080,0
20120828,104.46,105.89,104.20,105.03,2611078,0
20120829,105.36,106.29,105.04,105.53,2268697,0
20120830,104.74,105.20,103.95,104.72,2823959,0
20120831,105.41,106.58,105.31,105.72,3265361,0
20120904,105.55,107.25,105.54,106.41,3249879,0
20120905,106.90,110.00,106.79,109.94,6374400,0
20120906,110.61,113.78,110.01,113.54,6522061,0
20120907,113.80,116.75,113.55,116.33,6137682,0
20120910,116.06,116.25,114.54,114.68,4225252,0
20120911,115.23,117.76,115.02,116.69,3898844,0
20120912,117.40,118.46,116.69,118.24,4234142,0
20120913,117.99,121.05,117.68,120.67,5262241,0
20120914,121.26,122.60,120.48,121.36,6188509,0
20120917,120.32,121.11,119.51,119.90,3598485,0
20120918,119.43,120.36,118.75,119.88,3036262,0
20120919,120.37,120.37,119.02,119.02,4818232,0
20120920,117.64,117.82,116.24,117.63,4448067,0
20120921,118.36,118.38,116.56,116.72,8195416,0
20120924,116.34,117.43,114.90,116.60,3697536,0
20120925,117.13,117.65,113.50,113.50,4548615,0
20120926,113.22,113.64,111.90,113.08,5185769,0
20120927,113.74,115.86,113.72,115.23,3898844,0
20120928,115.01,115.01,113.23,113.68,3654980,0
20121001,116.67,119.02,116.40,116.86,5339044,0
20121002,117.55,118.24,117.09,117.25,3682501,0
20121003,117.62,118.17,116.22,117.91,3036715,0
20121004,118.66,120.36,117.93,119.90,3742903,0
20121005,120.83,121.40,118.58,119.31,3938231,0
20121008,118.28,119.72,118.15,119.46,2140637,0
20121009,119.39,120.74,119.02,119.63,3267089,0
20121010,119.50,120.25,119.06,120.08,2829517,0
20121011,120.95,122.94,120.75,121.99,4708248,0
20121012,121.62,122.28,119.89,120.20,4054872,0
20121015,121.70,124.61,120.75,124.50,6418957,0
20121016,124.23,125.97,122.35,123.22,10117255,0
20121017,123.32,125.05,123.05,124.92,6712663,0
20121018,123.80,126.48,123.19,125.15,5375064,0
20121019,124.46,125.17,123.02,123.62,5877265,0
20121022,122.02,124.36,121.92,122.77,3642974,0
20121023,120.47,121.66,118.12,119.00,5820286,0
20121024,119.83,121.35,119.77,119.77,3662717,0
20121025,120.83,122.19,118.65,119.72,4128724,0
20121026,119.24,120.38,118.38,119.44,3961062,0
20121031,119.73,122.60,119.66,122.39,3680031,0
20121101,122.82,124.88,122.36,124.85,3336741,0
20121102,125.35,125.89,123.06,123.25,3189202,0
20121105,123.19,124.46,122.11,124.08,2569155,0
20121106,124.33,126.73,124.30,126.25,3991770,0
20121107,122.80,123.12,117.97,117.98,7075731,0
20121108,119.21,119.84,115.26,115.27,6253393,0
20121109,114.71,117.85,113.84,116.15,4823198,0
20121112,116.79,117.84,116.30,117.24,2455142,0
20121113,115.89,118.35,115.08,116.47,3157095,0
20121114,116.65,117.45,113.88,114.24,3886133,0
20121115,114.51,116.36,113.91,115.44,3703600,0
20121116,115.53,116.57,114.23,115.84,4516681,0
20121119,117.20,119.19,117.19,118.30,3868850,0
20121120,117.93,118.75,117.37,118.09,3303954,0
20121121,118.18,118.23,116.83,117.70,2075267,0
20121123,118.67,120.31,118.27,120.31,1977481,0
20121126,119.16,120.95,118.50,120.94,3373071,0
20121127,120.50,121.33,118.38,118.41,3875425,0
20121128,117.25,119.33,116.57,119.33,3811708,0
20121129,120.00,120.45,118.52,118.73,2982011,0
20121130,117.96,119.44,117.69,117.79,4264858,0
20121203,118.42,119.64,118.07,118.40,3614223,0
20121204,118.12,118.39,116.20,116.58,3591962,0
20121205,117.02,117.90,116.00,117.13,3282995,0
20121206,117.22,117.48,116.20,117.20,2330826,0
20121207,117.77,118.00,116.14,116.57,3960598,0
20121210,116.61,117.17,115.62,117.01,3332046,0
20121211,117.56,119.80,117.04,118.86,5696832,0
20121212,119.29,119.98,118.08,118.09,5372612,0
20121213,117.81,119.16,117.59,118.50,3330142,0
20121214,118.45,120.07,118.30,119.36,3717124,0
20121217,120.19,123.49,120.03,123.49,5478311,0
20121218,124.82,128.00,124.49,127.77,8040246,0
20121219,128.67,129.30,126.81,127.25,5526899,0
20121220,127.35,129.72,126.62,129.72,4412061,0
20121221,126.63,128.95,125.63,128.44,6395651,0
20121224,127.87,128.50,127.40,127.54,1359237,0
20121226,128.16,129.30,127.11,127.16,2210162,0
20121227,127.55,128.30,124.57,126.67,3263493,0
20121228,125.73,126.62,125.34,125.52,1859217,0
20121231,125.42,127.68,124.79,127.56,3623773,0
20130102,131.30,131.66,129.62,131.66,4448911,0
20130103,131.70,131.78,130.07,130.94,4584522,0
20130104,130.93,134.64,130.32,134.51,5235939,0
20130107,134.12,134.51,132.88,134.26,3557305,0
20130108,133.71,133.95,132.70,133.05,2761093,0
20130109,133.40,134.43,133.27,134.32,3666618,0
20130110,135.07,138.15,134.13,137.37,5962241,0
20130111,137.02,137.17,136.13,137.13,3215992,0
20130114,137.19,137.32,135.66,136.13,2862478,0
20130115,135.55,137.26,135.12,135.59,4325884,0
20130116,138.94,141.58,137.90,141.09,10654652,0
20130117,140.89,141.95,139.62,141.01,6596062,0
20130118,141.35,144.81,141.24,144.45,7351019,0
20130122,144.01,146.28,143.34,145.95,5158829,0
20130123,145.78,145.94,144.81,145.56,3950679,0
20130124,145.00,146.74,144.06,144.96,4638187,0
20130125,144.18,145.27,143.30,144.46,4640353,0
20130128,144.43,145.25,143.69,144.15,3045923,0
20130129,144.10,147.50,143.84,147.10,4521925,0
20130130,146.81,147.42,145.91,147.15,4084256,0
20130131,146.26,148.00,146.26,147.86,3683006,0
20130201,148.51,150.40,147.76,149.90,4564387,0
20130204,148.25,148.95,146.62,147.52,4680197,0
20130205,148.35,150.75,148.18,150.45,4219757,0
20130206,149.75,151.14,149.17,151.12,3942629,0
20130207,150.76,152.50,149.00,150.26,4891850,0
20130208,150.78,151.97,150.35,151.60,3612713,0
20130211,151.42,152.87,150.96,152.24,3752174,0
20130212,152.48,154.32,151.79,154.11,4310451,0
20130213,154.11,154.85,153.28,154.52,4369476,0
20130214,153.84,156.72,153.62,155.93,5037537,0
20130215,156.40,156.54,154.08,154.99,4254701,0
20130219,155.69,159.00,155.25,158.65,5105361,0
20130220,158.22,158.50,154.56,155.18,5032420,0
20130221,153.72,153.95,149.80,150.88,8319596,0
20130222,152.37,154.13,152.05,154.09,4773547,0
20130225,155.19,155.69,147.60,147.65,6296432,0
20130226,148.11,149.46,146.71,148.00,5687228,0
20130227,147.87,152.05,147.76,151.65,4696452,0
20130228,151.35,152.40,149.76,149.76,4957378,0
20130301,148.12,151.70,147.22,150.53,4539232,0
20130304,150.01,152.47,149.71,152.18,3209780,0
20130305,153.45,154.96,152.80,152.96,4597671,0
20130306,154.06,155.05,152.80,154.13,3593845,0
20130307,154.70,157.19,154.50,156.62,3893304,0
20130308,155.89,156.23,152.01,152.98,6615419,0
20130311,152.45,154.32,152.36,153.30,3587737,0
20130312,153.30,153.80,150.46,151.85,3432598,0
20130313,152.03,152.87,150.58,151.91,3357622,0
20130314,152.27,154.34,152.16,154.02,3886769,0
20130315,151.35,155.63,151.30,154.84,7304060,0
20130318,152.53,153.11,150.89,151.95,3788120,0
20130319,152.61,153.09,147.82,148.84,4727645,0
20130320,150.02,151.48,149.25,150.13,2885245,0
20130321,149.29,150.22,145.37,145.38,4707014,0
20130322,146.51,147.70,145.61,146.60,3463120,0
20130325,147.99,148.66,144.68,146.11,3775524,0
20130326,148.29,148.34,144.87,146.54,3861064,0
20130327,145.88,148.63,145.86,147.84,3964943,0
20130328,148.12,149.06,147.13,147.15,3701846,0
20130401,146.67,148.06,144.60,146.04,2581793,0
20130402,145.27,147.49,144.77,146.68,3374185,0
20130403,146.76,146.87,142.18,143.41,4373440,0
20130404,143.52,144.95,142.24,142.99,3424222,0
20130405,140.61,143.80,140.34,143.69,3865093,0
20130408,143.83,144.12,141.84,143.82,2909046,0
20130409,144.32,147.57,144.07,146.52,3264497,0
20130410,147.30,149.74,147.24,149.46,3128714,0
20130411,149.46,150.59,148.22,149.07,2952365,0
20130412,148.40,149.60,147.01,149.12,3131638,0
20130415,148.75,151.45,145.53,146.46,5562972,0
20130416,148.13,148.43,142.14,144.10,8275481,0
20130417,142.99,143.60,138.05,140.60,6362729,0
20130418,140.09,140.90,137.42,138.60,4820113,0
20130419,139.31,139.84,137.85,138.72,3963093,0
20130422,139.01,139.85,137.29,139.52,3190981,0
20130423,140.44,143.39,139.92,142.94,3698618,0
20130424,143.27,144.45,142.95,143.93,2785548,0
20130425,144.11,146.05,143.75,144.76,2637808,0
20130426,144.50,145.41,143.07,144.11,2235158,0
20130429,144.54,145.90,143.91,145.11,2715498,0
20130430,145.19,146.54,144.56,146.07,2587512,0
20130501,145.83,145.83,142.40,142.61,3509249,0
20130502,142.68,143.67,140.39,143.67,4332174,0
20130503,145.31,146.84,145.06,145.37,4018877,0
20130506,145.92,149.54,145.64,148.45,3742146,0
20130507,149.41,149.94,147.55,149.32,3137584,0
20130508,149.13,150.99,148.40,150.26,3519375,0
20130509,150.10,150.86,148.25,148.54,2819832,0
20130510,148.57,149.18,147.50,149.10,2632404,0
20130513,147.67,150.33,147.06,149.63,2975655,0
20130514,149.50,154.94,149.50,154.52,5825838,0
20130515,154.04,156.28,153.79,155.61,4177828,0
20130516,154.73,157.49,153.96,154.47,3234156,0
20130517,155.41,158.70,155.00,158.18,4177528,0
20130520,157.58,160.49,157.52,158.90,4010615,0
20130521,158.67,161.74,158.53,160.73,4078357,0
20130522,160.61,164.47,158.53,159.34,6177452,0
20130523,156.36,158.89,154.62,157.41,5619860,0
20130524,155.57,158.92,155.29,158.72,3317560,0
20130528,160.92,162.68,159.91,160.70,4471172,0
20130529,159.74,164.13,159.41,162.87,4969473,0
20130530,162.66,165.45,161.00,164.35,4336434,0
20130531,163.95,165.83,162.07,162.08,4403918,0
20130603,161.56,163.74,159.79,163.56,4558865,0
20130604,163.46,165.74,160.50,161.68,3897271,0
20130605,161.43,162.89,157.55,158.30,4140031,0
20130606,158.30,159.79,156.34,159.68,3245241,0
20130607,160.97,166.17,160.59,166.01,5690463,0
20130610,166.70,168.20,165.29,167.49,3914677,0
20130611,165.35,166.40,163.19,163.31,3859438,0
20130612,164.98,164.98,161.07,161.86,3243773,0
20130613,161.20,166.39,161.07,165.82,3769373,0
20130614,165.74,166.11,162.91,162.92,2970763,0
20130617,164.08,165.67,162.90,164.11,2628540,0
20130618,164.15,164.87,163.05,164.15,2061534,0
20130619,164.16,164.93,161.51,161.56,3557690,0
20130620,159.15,159.99,154.84,155.41,6490459,0
20130621,157.00,157.26,152.30,154.25,5390789,0
20130624,151.99,152.60,148.71,150.78,4015475,0
20130625,152.45,154.31,151.55,153.06,3275313,0
20130626,154.48,154.56,150.75,151.66,3580888,0
20130627,153.03,154.99,152.61,153.51,2655049,0
20130628,152.69,152.77,151.00,151.25,3013305,0
20130701,152.78,154.10,151.70,151.75,2499460,0
20130702,151.16,153.19,149.90,150.92,3093113,0
20130703,149.62,151.42,149.28,150.43,1270376,0
20130705,152.30,153.29,151.50,153.24,2244855,0
20130708,154.58,154.80,152.88,153.81,2700264,0
20130709,154.99,157.44,153.17,156.94,3128599,0
20130710,156.57,157.62,154.67,155.83,2430060,0
20130711,158.50,159.74,156.11,157.71,2967108,0
20130712,158.62,160.28,158.55,160.11,2845327,0
20130715,162.80,163.39,161.16,163.00,4135851,0
20130716,163.92,164.30,159.43,160.24,5974618,0
20130717,159.84,161.99,159.50,161.50,3716014,0
20130718,161.58,164.58,161.50,164.06,3462828,0
20130719,163.75,164.85,162.58,164.36,3331395,0
20130722,163.95,166.33,163.88,166.23,2746411,0
20130723,166.50,167.41,165.48,166.26,2545591,0
20130724,166.75,166.89,164.44,165.04,2548142,0
20130725,164.28,166.00,163.69,165.91,2237229,0
20130726,165.05,165.65,164.27,165.26,2372436,0
20130729,164.63,164.83,162.02,163.17,2824153,0
20130730,163.49,164.01,162.33,162.43,2553751,0
20130731,162.53,165.97,162.43,164.03,3700636,0
20130801,165.74,167.90,164.88,167.49,3253583,0
20130802,166.83,167.90,166.46,167.62,1869649,0
20130805,167.28,169.69,166.44,168.32,2624080,0
20130806,168.07,168.28,164.47,164.78,3598874,0
20130807,164.00,164.23,162.05,163.45,2132122,0
20130808,164.75,166.43,162.83,162.84,2818974,0
20130809,162.40,164.10,162.02,162.13,2012931,0
20130812,161.73,162.38,160.55,161.69,1982134,0
20130813,161.99,164.55,160.95,163.71,2311345,0
20130814,163.85,164.80,162.93,163.34,1668264,0
20130815,161.91,161.97,160.07,160.75,2206961,0
20130816,160.28,162.29,160.03,160.66,2024511,0
20130819,160.17,160.79,158.53,158.63,2228426,0
20130820,158.72,160.03,157.78,159.56,2295599,0
20130821,158.78,159.23,156.51,157.11,3053881,0
20130822,157.81,159.66,157.20,159.41,2303775,0
20130823,159.59,159.79,158.00,158.65,1500687,0
20130826,158.41,160.70,157.75,157.90,1885169,0
20130827,155.72,156.53,152.93,153.23,3671929,0
20130828,153.00,154.15,151.45,152.97,2343306,0
20130829,152.37,154.68,152.09,153.63,2133886,0
20130830,153.77,153.98,151.33,152.13,2233990,0
20130903,154.48,156.04,153.52,154.76,2464782,0
20130904,154.76,157.25,154.35,155.74,2195819,0
20130905,155.99,158.05,155.57,156.17,2446717,0
20130906,156.98,157.71,153.42,156.66,2463985,0
20130909,157.41,159.70,157.16,159.49,2151255,0
20130910,162.98,165.53,162.56,165.14,5267107,0
20130911,164.93,165.79,163.78,165.06,2234155,0
20130912,164.84,165.31,163.07,163.35,2689922,0
20130913,164.38,164.71,162.96,164.00,2231984,0
20130916,166.31,168.57,165.19,167.03,3671908,0
20130917,167.19,167.58,165.66,167.42,2653729,0
20130918,166.50,169.09,165.64,168.06,3423807,0
20130919,169.69,170.00,166.88,167.78,3535291,0
20130920,168.00,169.75,164.03,169.75,20415476,0
20130923,168.18,168.46,164.72,165.25,4817807,0
20130924,165.52,166.40,162.97,162.97,3422510,0
20130925,163.26,163.69,161.16,162.31,3618574,0
20130926,162.90,163.93,161.04,162.29,2714188,0
20130927,160.69,160.95,159.43,159.85,3684437,0
20130930,157.72,159.14,156.57,158.21,2807451,0
20131001,158.86,160.31,157.56,159.00,2466710,0
20131002,157.69,159.58,157.52,158.67,2431499,0
20131003,158.63,159.16,155.46,156.85,2950787,0
20131004,157.08,157.25,156.09,156.55,2989925,0
20131007,155.17,156.20,154.22,154.25,2622570,0
20131008,154.62,155.85,153.00,153.05,2918860,0
20131009,153.56,155.32,152.83,154.44,3233100,0
20131010,156.83,158.24,156.00,158.01,3647949,0
20131011,158.49,160.49,157.52,160.00,3125057,0
20131014,158.22,159.92,157.50,159.46,2428079,0
20131015,159.81,160.04,157.51,157.63,3042164,0
20131016,158.58,162.50,157.50,162.25,3655153,0
20131017,156.48,159.20,155.99,158.32,7522055,0
20131018,158.84,159.70,156.68,158.69,4982966,0
20131021,158.67,160.65,158.25,159.77,2697725,0
